word	potency	authority	community	arousal	valence
Bürgerrechtler	6.167000000000002	3.667	5.667000000000002	5.707999999999998	6.082999999999998
Bürgertum	5.694	5.4670000000000005	5.2	4.5280000000000005	5.1110000000000015
Busfahrer	4.739	5.75	5.5	4.426	4.979
Café	5.138	3.818	6.364	3.655	7.241
Chaos	6.579	4.174	4.609	7.158	3.974
Chaot	5.229	4.348	2.957	6.6	4.75
Charakter	6.832999999999998	5.167000000000002	3.0	4.976	6.714
charismatisch	6.816	6.0	2.875	5.211	6.974
Chef	6.886	7.867000000000001	4.067	6.278	4.194
Chirurg	6.1560000000000015	6.154	3.2310000000000003	5.5	5.375
Chor	5.407	4.385	7.077000000000001	4.148	5.926
Christ	4.95	4.923	6.077000000000001	4.45	4.829
Clan	6.459	6.778	7.778	5.432	4.703
Clique	6.1610000000000005	5.364	6.182	5.8	5.065
Cop	5.45	7.063	4.813	5.975	4.525
Dank	6.3889999999999985	4.125	5.792000000000002	3.722	7.722
danken	6.042000000000002	4.0	5.92	3.3960000000000004	7.479
dazu gehören*	5.865	4.545	7.182	4.027	6.811
defensiv	4.0	5.0	4.6960000000000015	4.886	4.229
dekadent	4.838	6.0	3.458	5.7029999999999985	4.216
Demokratie	6.6	2.75	7.25	3.419	7.063
Demonstrant	6.0	3.65	6.3	6.733	4.667
Demut	4.273	5.478	5.13	5.091	4.0
demütig	3.694	6.417000000000002	4.833	4.8889999999999985	3.5
demütigen	5.846	7.782999999999999	4.3039999999999985	7.077000000000001	2.231
der Erbe*	5.167000000000002	6.082999999999998	4.917	5.1110000000000015	5.306
Designer	5.0	5.5710000000000015	3.143	5.354	5.832999999999998
Despot	6.405	7.87	3.435	6.865	2.486
despotisch	6.688	7.917000000000002	3.25	6.771	2.917
deutsch	6.0	5.944	5.1110000000000015	4.345	5.8
devot	3.892	6.174	4.565	5.081	4.027
die Gang*	6.19	6.647	6.1179999999999986	6.832999999999998	3.19
Dieb	5.414	5.227	3.682	6.69	3.034
dienen	4.881	7.478	5.348	5.317	3.833
Diener	3.44	7.3039999999999985	4.217	4.32	4.36
Diktator	8.071	7.832999999999998	3.5	7.832999999999998	1.881
Direktor	6.71	7.211	4.895	5.75	4.438
diskriminieren	6.29	7.857	5.5710000000000015	7.322999999999999	2.258
Diskussion	6.2189999999999985	3.267	5.867000000000001	6.332999999999998	5.939
Disziplin	6.919	7.13	4.957	4.73	5.351
DJ	5.097	5.667000000000002	4.667	6.452000000000001	5.097
dominant	7.8	8.087	3.304	6.5710000000000015	3.278
Dominanz	7.629	8.13	4.087	6.629	3.886
dreist	5.947	5.609	3.478	6.8420000000000005	3.474
Droge	6.4	4.174	4.391	6.143	3.528
Drogenmilieu	5.8	5.692	4.538	7.2	2.543
drohen	6.341	7.652	4.391	7.25	2.182
Druck	7.25	7.636	5.045	7.167000000000002	3.361
durchsetzen	6.975	7.091	3.182	5.95	5.475
edel	6.0	4.783	4.174	4.2410000000000005	6.5520000000000005
Egoist	6.5	6.542000000000002	1.7080000000000002	6.921	2.842
egoistisch	6.488	5.957000000000002	2.3480000000000003	6.5120000000000005	3.39
Ehrgeiz	6.765	6.182	2.591	6.412000000000001	5.176
ehrgeizig	6.694	5.591	3.5	6.472	6.028
ehrlich	6.944	3.917	4.958	2.806	7.917000000000002
eifrig	6.074	5.348	3.913	5.37	6.1110000000000015
eigensinnig	6.105	5.5	2.208	6.1320000000000014	4.684
Einfluss	7.207000000000002	6.077000000000001	4.231	5.759	5.517
einflussreich	7.0	6.81	3.762	5.324	5.441
eingeschüchtert	3.409	7.0	4.4	5.545	2.818
eingesperrt	5.057	7.733	4.467	7.343	2.257
Einheit	6.6560000000000015	4.6	7.0	3.5	6.2810000000000015
einhellig	5.447	4.688	6.25	4.526	5.789
einsam	4.872	5.348	2.739	5.1789999999999985	2.846
einsperren	6.441	8.667	4.8889999999999985	7.265	2.206
Einzelkind	4.7189999999999985	5.25	3.063	5.7189999999999985	4.5939999999999985
einzeln	4.583	5.6	2.467	5.278	4.944
eiskalt	6.697	6.348	3.435	6.029	3.059
eitel	5.148	5.909	2.545	5.407	3.5
elegant	5.607	5.167000000000002	3.5	4.643	6.5710000000000015
Elektriker	4.846	5.231	4.615	5.073	5.146
elitär	6.0539999999999985	7.96	4.08	5.919	3.514
Elite	6.971	6.789	3.737	5.629	4.686
Eltern	6.457000000000002	5.345	6.276	3.971	6.5710000000000015
Emotion	7.433	4.591	4.0	6.5	6.9
energisch	6.977	6.2170000000000005	4.217	6.8370000000000015	5.818
eng Vertrauter*	6.412000000000001	3.5	5.125	2.647	7.265
entlassen	5.742000000000001	6.625	4.417	6.645	3.194
entmachtet	4.2410000000000005	5.1110000000000015	6.332999999999998	5.792999999999998	4.0
entscheiden	6.879	5.5710000000000015	4.2860000000000005	5.97	5.909
enttäuscht	4.513	5.375	4.167	6.205	2.769
Erbe	5.636	5.364	4.727	4.848	5.848
erfahren sein*	6.789	5.063	3.313	3.3680000000000003	7.395
Erfolg	7.0	5.435	3.696	5.332999999999998	7.412000000000001
erniedrigen	4.784	7.9620000000000015	3.615	7.351	1.676
Eroberer	6.832999999999998	7.563	3.313	6.944	4.0
Erwachsener	6.1320000000000014	5.909	3.727	4.763	5.579
Erzfeind	6.8210000000000015	6.4620000000000015	4.077	7.564	2.487
erziehen	6.229	6.818	5.273	5.2	5.171
Erzieherin	5.332999999999998	6.5379999999999985	6.0	4.939	5.636
Erziehung	6.433	5.864	6.045	5.2	5.632999999999999
erzkonservativ	6.323	6.7860000000000005	4.357	6.097	2.781
esoterisch	3.727	3.882	3.941	4.182	4.364
Establishment	5.897	6.1179999999999986	4.824	4.763	4.375
Ethik	6.027	3.875	7.082999999999998	3.649	6.324
etw leisten*	6.692	5.8260000000000005	4.261	4.949	6.974
etw anpassen*	5.125	5.5	6.0	4.833	4.917
europäisch	5.524	4.056	6.8889999999999985	4.452	6.0
Exfrau	5.303	5.25	3.313	6.091	4.03
Exmann	5.205	5.15	3.85	6.474	3.825
Experte	6.8	5.5	3.5	4.537	6.39
Expertin	6.932	6.313	3.25	4.159	6.659
Extremist	6.794	6.263	4.474	7.182	2.382
extremistisch	7.563	7.167000000000002	3.833	7.438	2.094
Facharbeiter	4.675	5.526	5.316	4.487	5.341
fachkundig	6.707000000000002	5.5	4.7	3.976	7.439
fähig	6.303	5.332999999999998	3.278	4.0	6.97
Familie	7.0	5.167000000000002	7.0	3.839	6.806
Familienleben	6.553	3.944	7.8889999999999985	4.051	7.0
Familienmitglied	5.9270000000000005	4.353	5.941	3.951	6.976
Fan	5.636	4.368	6.0	6.341	5.045
Fanclub	5.0	4.5	7.188	6.05	4.7
faul	3.885	5.9289999999999985	3.214	4.962	3.423
Faulenzer	4.269	5.154	3.3080000000000003	5.077	3.808
Feiertag	5.6960000000000015	4.944	6.722	3.532	7.234
Feigling	3.297	5.652	3.565	6.2970000000000015	2.946
Fernsehmechaniker	4.512	4.895	4.368	4.634	4.902
fesseln	6.256	7.688	3.813	7.127999999999999	3.641
Fest	5.676	3.833	8.167	6.265	6.971
Fischer	4.842	4.692	4.0	4.289	5.605
Fleiß	6.481	5.042	4.333	4.444	6.25
fleißig	6.0	4.958	4.208	5.332999999999998	6.667000000000002
flexibel	5.8439999999999985	3.5	4.364	4.7189999999999985	6.75
folgsam	3.657	7.125	5.292000000000002	4.143	4.314
Freund	7.205	2.7	6.85	3.282	7.897
Freundeskreis	6.4289999999999985	3.353	7.765	4.643	7.463999999999999
Freundin	6.2860000000000005	3.533	5.8	3.143	7.952000000000001
Freundschaft	7.593	2.0	7.4620000000000015	2.963	8.593
freundschaftlich	6.5	3.167	7.667000000000002	2.872	7.718
Frühschoppen	4.333	4.632	6.158	5.519	4.8889999999999985
frustriert	5.047	5.682	3.455	6.256	2.7910000000000004
führen	7.032	6.813	5.0	5.7	5.29
Führer	7.593	7.813	4.188	7.593	2.107
Führung	7.317	7.455	4.909	5.488	4.585
Führungsfigur	7.175	7.778	3.556	6.127999999999999	4.7
Führungsmacht	7.535	8.636000000000001	3.636	6.767	3.279
fürchten	5.727	6.182	4.182	7.182	2.765
Fußballer	4.886	4.667	6.0	5.629	4.743
Fußballspieler	5.5	5.2	5.4670000000000005	5.95	4.8
Fußballstadion	5.896	4.923	7.4620000000000015	6.935	4.167
Gangmitglied	5.547999999999999	6.4	6.0	7.129	2.774
Gangster	6.0	6.824	3.0	6.744	3.025
Gastarbeiter	3.946	5.813	5.125	5.2429999999999986	4.421
Gastgeber	5.778	4.65	6.45	4.356	6.711
Gauner	5.4060000000000015	5.565	3.13	6.5939999999999985	3.375
Gebet	5.343	5.207999999999998	5.417000000000002	3.629	5.229
Geburtstagsfest	5.1389999999999985	4.4	5.8	6.167000000000002	6.582999999999998
gedemütigt	4.138	6.636	3.091	6.8279999999999985	1.897
Geduld	5.303	3.696	5.087	2.879	6.848
geduldig	5.5	3.783	4.8260000000000005	2.905	6.832999999999998
geeignet	5.353	5.778	4.5	4.059	6.343
Gefährte	6.377999999999999	3.0	6.4	2.947	7.6320000000000014
Gefängnis	6.806	7.832999999999998	5.556	6.972	2.417
gehässig	5.2570000000000014	6.273	3.909	7.286	2.314
gehemmt	3.853	5.455	3.727	5.412000000000001	3.059
gehorchen	4.487	7.786	5.9289999999999985	5.436	3.256
gehorsam	4.659	8.077	5.0	5.0	3.902
Geiz	5.0	6.2170000000000005	2.652	6.127999999999999	2.795
geizig	4.355	5.739	2.478	6.1610000000000005	2.645
Geld	6.8039999999999985	6.522	4.478	4.681	6.0
Geldgier	6.1560000000000015	6.261	2.3040000000000003	6.875	2.188
Geliebte	5.771	5.0	3.25	5.914	6.629
Gemeinde	5.5310000000000015	4.632	7.3679999999999986	4.1560000000000015	5.813
gemeinsam	7.103	2.667	8.333	3.567	7.867000000000001
Gemeinschaft	7.069	3.154	8.154	3.379	7.103
General	7.152	8.261000000000001	4.13	6.152	3.758
Genie	6.472	4.905	1.714	5.972	6.167000000000002
gerecht	6.452000000000001	2.545	7.273	3.9	7.838999999999999
Gerechtigkeit	6.909	2.909	7.409	3.364	7.8439999999999985
Gesamtschule	4.975	3.769	6.308	5.3	4.475
Geschäftsführer	6.775	7.213999999999999	3.286	5.381	4.762
Geschichtenerzähler	5.25	4.154	5.846	3.583	7.1389999999999985
Geschwister	5.9110000000000005	3.789	6.421	4.739	6.5870000000000015
Geselle	4.714	5.556	5.778	5.171	5.472
Gesellschaft	6.526	5.0	6.438	5.421	5.8420000000000005
Gesindel	4.395	6.136	6.182	6.419	3.636
Gespräch	6.214	4.0	7.0	4.2860000000000005	6.9289999999999985
gestehen	5.121	4.87	4.783	5.059	4.706
gestresst	5.714	5.5	3.125	7.279	2.395
Gewalt	7.5	6.7860000000000005	5.2860000000000005	8.083	1.917
Gewerkschaft	5.974	3.909	7.273	5.308	5.231
gewinnen	6.763	5.6960000000000015	3.609	6.615	7.35
Gewinner	6.36	5.625	2.875	6.12	6.6
Gewissen	7.021	4.478	5.2170000000000005	4.489	5.979
gewürdigt	6.0	5.5710000000000015	4.0	3.741	6.667000000000002
Gier	5.974	6.435	2.652	6.973	2.385
gierig	5.974	6.318	3.045	6.658	2.605
glauben	6.276	5.435	5.8260000000000005	3.862	5.586
gläubig	5.607	5.5379999999999985	6.0	4.846	4.8210000000000015
gleichberechtigt	6.481	1.87	7.348	4.037	7.481
Gleichheit	5.7429999999999986	2.25	7.875	4.086	6.371
Gleichstellung	5.688	2.833	6.082999999999998	4.5939999999999985	6.563
Gottesdienst	5.206	6.2	7.067	4.559	4.618
Gourmet	5.171	5.4	3.133	4.125	6.756
Graphiker	4.923	5.045	3.864	4.919	5.718
Grillabend	4.882	3.238	8.095	4.588	6.294
Großeltern	5.767	4.667	7.1110000000000015	3.372	6.884
Großvater	5.69	6.385	5.692	3.69	6.832999999999998
Grundschüler	3.4810000000000003	5.4620000000000015	5.308	5.481	5.593
Grundüberzeugung	6.324	5.095	2.81	4.353	5.912000000000001
Gruppe	6.154	3.933	7.667000000000002	4.96	5.577000000000001
Gruppenleiter	5.767	5.5	6.667000000000002	5.0	5.419
gutmütig	5.0	3.739	5.391	3.152	6.818
Gymnasium	5.903	5.7	4.4	4.871	6.097
Habgier	5.621	6.609	3.087	6.69	2.241
habgierig	5.35	6.348	2.9130000000000003	6.725	2.675
Haftanstalt	6.229	7.867000000000001	5.332999999999998	6.4	2.914
Händler	4.593	5.154	3.923	5.115	4.815
Handwerker	4.774	5.278	5.444	5.0	5.355
Harmonie	5.5	3.458	7.207999999999998	2.152	7.782999999999999
Hauptstadt	6.886	4.364	5.455	6.4	6.4
Hausgemeinschaft	5.359	4.1	6.7	4.564	5.922999999999999
Hausmeister	4.677	6.267	5.8	4.387	5.355
Heilpraktiker	4.8210000000000015	3.714	3.786	4.4	5.45
Heimat	6.146	4.857	7.0710000000000015	2.78	6.738
Heirat	5.964	4.6960000000000015	6.6960000000000015	5.5	5.357
helfen	6.2120000000000015	3.263	7.053	3.909	7.364
Herausforderer	6.351	6.267	3.8	7.027	4.784
Herausforderung	7.162000000000001	5.0	4.3180000000000005	7.194	6.377999999999999
Herkunft	5.724	5.364	5.5	4.586	5.69
heroisch	7.077000000000001	6.174	3.652	6.103	5.615
Herrin	7.08	8.304	3.0	6.44	4.08
herrisch	6.6179999999999986	8.0	3.609	7.2570000000000014	2.7710000000000004
Herrschaft	7.207999999999998	7.857	4.857	6.332999999999998	3.583
herrschen	7.132999999999999	8.478	4.565	7.0	3.0
Herrscher	7.4	8.458	3.292	6.975	3.05
heucheln	5.026	5.6960000000000015	3.913	6.676	2.132
Hierarchie	7.082999999999998	7.75	4.563	5.944	3.3510000000000004
Hilfe	5.857	3.818	6.182	3.265	6.7429999999999986
hilfesuchend	3.69	4.875	5.438	5.792999999999998	4.448
hilflos	2.872	5.042	4.208	6.205	2.949
hilfsbedürftig	3.636	5.5	5.4	5.364	4.333
Hilfskraft	4.72	5.25	5.688	4.417	4.96
Hingabe	6.2410000000000005	4.6110000000000015	3.833	5.2410000000000005	7.414
Hochmut	5.7879999999999985	6.783	2.957	6.636	2.697
hochmütig	5.152	6.609	3.391	6.182	3.394
hochnäsig	4.774	6.25	3.25	6.3	2.484
hochqualifiziert	7.073	5.7	3.2	4.561	6.756
Hoffnung	6.879	3.696	5.174	3.0610000000000004	7.7879999999999985
höflich sein	4.917	4.13	5.652	3.054	7.2429999999999986
höhnisch	5.513	6.3039999999999985	3.957	6.846	2.897
hörig	4.128	7.217	5.13	6.127999999999999	2.795
Hörigkeit	4.686	7.909	5.091	5.778	3.028
Hunger	6.63	5.348	4.8260000000000005	6.783	3.043
Ideologie	6.757999999999999	7.25	6.188	6.485	4.206
Idol	6.1	6.3889999999999985	3.278	5.167000000000002	5.567
Imperium	8.176	8.542	5.417000000000002	6.206	3.735
Individualist	6.676	4.643	1.786	5.3820000000000014	6.657
Individualität	6.553	5.0	2.2	4.865	6.921
individuell	6.275	5.077	2.692	5.2	7.0
Individuum	6.393	4.364	2.273	4.5710000000000015	6.5710000000000015
Ingenieur	5.871	5.625	4.563	4.7	6.194
Insider	5.973	5.587999999999999	4.294	5.377999999999999	5.0
integrieren	5.394	4.048	6.714	4.97	6.121
intellektuell	6.738	4.556	2.556	4.4289999999999985	7.0710000000000015
Interessent	5.167000000000002	4.615	3.615	5.25	5.5
Internat	5.41	6.8889999999999985	5.8889999999999985	5.487	4.325
intrigant	6.886	6.261	3.435	7.4	2.086
ironisch	6.182	4.727	3.909	5.841	6.136
jmd erniedrigen*	5.222	8.174	4.087	6.972	1.944
jmd opfern*	5.2120000000000015	7.731	4.308	7.121	2.242
jmd vergeben*	5.9689999999999985	4.4	4.88	3.719	7.3439999999999985
jmd verhaften*	6.568	7.922999999999999	4.154	7.4860000000000015	2.865
jmd vertreten*	5.605	4.556	5.167000000000002	5.553	5.421
jmd warnen*	6.332999999999998	4.739	6.3039999999999985	6.207999999999998	4.875
Journalist	6.067	4.2780000000000005	4.167	5.733	5.5
Jugendarbeiter	5.0939999999999985	4.762	6.857	5.182	5.364
Jugendszene	5.65	4.214	5.714	6.275	4.825
Jury	6.386	5.5379999999999985	5.385	5.636	4.114
Käfig	5.9510000000000005	7.72	4.6	6.5120000000000005	2.415
Kamerad	6.422999999999999	4.294	6.706	4.148	6.393
Kampf	7.127999999999999	5.783	5.739	7.872000000000001	3.103
kämpfen	7.467	6.167000000000002	5.625	7.132999999999999	4.4
kampflos	3.9	5.0	4.739	5.367000000000001	3.8
Kanzlei	5.829	6.132999999999999	5.4	4.829	4.556
Karriere	6.621	6.714	1.5	6.345	5.632999999999999
Kerl	5.69	5.6320000000000014	4.737	5.881	4.5710000000000015
KFZ Mechaniker*	5.083	5.5	4.25	4.8889999999999985	4.972
Kinder	4.806	4.5	6.227	6.032	7.0
Kindergarten	4.6389999999999985	4.545	6.455	5.2	6.25
Kindergärtnerin	4.471	4.875	6.75	4.294	5.529
kinderlos	5.057	5.769	2.692	4.686	4.657
Kirche	5.3820000000000014	7.556	7.1110000000000015	4.794	3.882
Klassenfahrt	5.2189999999999985	5.313	7.625	6.2810000000000015	5.813
klauen	5.4	5.08	3.2	7.171	2.714
Kleinfamilie	4.909	4.727	6.364	4.3439999999999985	5.636
Kleingruppe	4.8610000000000015	4.25	6.05	4.622	5.459
kleinlaut	2.7030000000000003	5.043	4.217	4.757	3.5410000000000004
Kneipe	4.806	3.067	7.267	5.722	5.5
Koch	5.152	5.563	4.688	4.909	6.182
Kollege	5.341	3.462	6.077000000000001	4.78	5.78
Kollegin	5.186	3.611	6.556	4.791	5.822
Kollegium	5.735	4.824	6.176	4.914	5.4860000000000015
Kollektiv	6.079	4.0	8.333	4.676	5.395
Kommandeur	6.171	8.562999999999999	4.813	6.7429999999999986	3.028
Kommissar	6.295	6.643	4.9289999999999985	5.568	5.044
Kompagnon	5.296	3.5	6.8	4.0	6.407
kompetent	6.735	5.636	3.818	3.879	7.176
Komplize	5.5	5.15	5.55	5.832999999999998	4.3
Konflikt	6.485	6.267	5.4670000000000005	6.667000000000002	3.576
König	7.2	7.647	4.235	5.3	4.8
Konkurrent	6.27	5.688	2.813	6.676	3.297
Konsens	5.575	2.722	7.8889999999999985	3.6	6.575
Kontrolle	6.895	8.136000000000001	5.5	5.579	4.026
korrekt	5.8439999999999985	5.727	5.182	3.844	6.25
korrupt	6.121	6.565	3.826	7.147	2.206
Kraft	7.2970000000000015	5.478	5.043	5.432	6.865
kraftlos	3.326	4.833	4.458	5.349	3.0
kraftvoll	7.15	5.88	4.6	5.462999999999999	6.877999999999999
Kranker	3.735	5.0710000000000015	4.357	5.8820000000000014	3.4410000000000003
kreativ	6.778	3.846	2.923	6.162000000000001	7.7570000000000014
