	Unnamed: 0	adjusted r	adjusted r-squared	lang	norm	r-squared	source	vecs	label
220	1.0	0.7222591109972294	0.5216582234185082	de	authority	0.5451677901255543	schauenburg (2015)	wiki	de schauenburg (2015) authority
148	1.0	0.7389476892237341	0.5460436874090964	de	authority	0.5685746162585008	schauenburg (2015)	wiki+subs	de schauenburg (2015) authority
5	2.0	0.7289939457086673	0.5314321728798913	de	community	0.5533601994307606	schauenburg (2015)	fasttext	de schauenburg (2015) community
77	2.0	0.6842012671297047	0.4681313739418936	de	community	0.4958724923977095	schauenburg (2015)	subs	de schauenburg (2015) community
221	2.0	0.6930685992180771	0.4803440832221074	de	community	0.5019917459251744	schauenburg (2015)	wiki	de schauenburg (2015) community
149	2.0	0.6971675392113333	0.4860425777299859	de	community	0.5060977326363203	schauenburg (2015)	wiki+subs	de schauenburg (2015) community
3	0.0	0.6978672925070996	0.4870187579511897	de	potency	0.5071141921384961	schauenburg (2015)	fasttext	de schauenburg (2015) potency
75	0.0	0.6260506751222373	0.3919394478210091	de	potency	0.4151654891733652	schauenburg (2015)	subs	de schauenburg (2015) potency
219	0.0	0.6766624527895484	0.4578720750151678	de	potency	0.4785069919159731	schauenburg (2015)	wiki	de schauenburg (2015) potency
147	0.0	0.6811930085952942	0.4640239149591085	de	potency	0.483170532809363	schauenburg (2015)	wiki+subs	de schauenburg (2015) potency
7	4.0	0.8296343012838989	0.6882930738668233	de	valence	0.7166935162351145	schauenburg (2015)	fasttext	de schauenburg (2015) valence
79	4.0	0.7672542461466916	0.5886790782301279	de	valence	0.623563764347469	schauenburg (2015)	subs	de schauenburg (2015) valence
223	4.0	0.8044048182446955	0.6470671116152815	de	valence	0.6762284796174318	schauenburg (2015)	wiki	de schauenburg (2015) valence
151	4.0	0.8110019815381705	0.6577242140588391	de	valence	0.6848633199787426	schauenburg (2015)	wiki+subs	de schauenburg (2015) valence
11	0.0	0.8473774159229387	0.7180484850162371	en	concreteness	0.7741603851312614	brysbaert (2014)	fasttext	en brysbaert (2014) concreteness
83	0.0	0.7997525380217104	0.6396041220721674	en	concreteness	0.7594991526451673	brysbaert (2014)	subs	en brysbaert (2014) concreteness
227	0.0	0.7946017409493369	0.631391926719717	en	concreteness	0.7688909999796021	brysbaert (2014)	wiki	en brysbaert (2014) concreteness
155	0.0	0.8116496768014622	0.658775197851918	en	concreteness	0.7808127448984961	brysbaert (2014)	wiki+subs	en brysbaert (2014) concreteness
21	0.0	0.7901453660676621	0.6243296995181996	en	familiarity	0.6243296995181996	janschewitz (2008)	fasttext	en janschewitz (2008) familiarity
93	0.0	0.6278786768411284	0.3942316328317661	en	familiarity	0.3950905252780227	janschewitz (2008)	subs	en janschewitz (2008) familiarity
237	0.0	0.6191715658655698	0.3833734279764217	en	familiarity	0.3892975206824591	janschewitz (2008)	wiki	en janschewitz (2008) familiarity
165	0.0	0.6531604949857703	0.4266186322100566	en	familiarity	0.4294191921589191	janschewitz (2008)	wiki+subs	en janschewitz (2008) familiarity
24	3.0	0.8689781990977442	0.7551231105071587	en	offensiveness	0.7551231105071587	janschewitz (2008)	fasttext	en janschewitz (2008) offensiveness
96	3.0	0.8704631994559148	0.7577061816070276	en	offensiveness	0.7593569576018142	janschewitz (2008)	subs	en janschewitz (2008) offensiveness
240	3.0	0.8110863508086043	0.6578610684680183	en	offensiveness	0.6680266920425793	janschewitz (2008)	wiki	en janschewitz (2008) offensiveness
168	3.0	0.8521288800964045	0.7261236282943525	en	offensiveness	0.7308903041912521	janschewitz (2008)	wiki+subs	en janschewitz (2008) offensiveness
23	2.0	0.8120003758814847	0.6593446104316724	en	personal use	0.6593446104316724	janschewitz (2008)	fasttext	en janschewitz (2008) personal use
95	2.0	0.6680319438969621	0.4462666780667537	en	personal use	0.4472389366246333	janschewitz (2008)	subs	en janschewitz (2008) personal use
239	2.0	0.6211398442469134	0.3858147061110798	en	personal use	0.3917765227618029	janschewitz (2008)	wiki	en janschewitz (2008) personal use
167	2.0	0.6554580923135693	0.4296253107793435	en	personal use	0.4324456082242845	janschewitz (2008)	wiki+subs	en janschewitz (2008) personal use
22	1.0	0.9193211454413754	0.8451513684556426	en	tabooness	0.8451513684556426	janschewitz (2008)	fasttext	en janschewitz (2008) tabooness
94	1.0	0.8962443954762609	0.8032540164226084	en	tabooness	0.8050040251729844	janschewitz (2008)	subs	en janschewitz (2008) tabooness
238	1.0	0.8527407372698569	0.7271667649995391	en	tabooness	0.7384033375271258	janschewitz (2008)	wiki	en janschewitz (2008) tabooness
166	1.0	0.8833319578198391	0.7802753477058298	en	tabooness	0.785397505349413	janschewitz (2008)	wiki+subs	en janschewitz (2008) tabooness
13	1.0	0.7614121985447952	0.5797485360928187	en	accuracy	0.5908126766979995	keuleers (2012)	fasttext	en keuleers (2012) accuracy
85	1.0	0.6247728179790947	0.3903410740855389	en	accuracy	0.4106314368608109	keuleers (2012)	subs	en keuleers (2012) accuracy
229	1.0	0.610174330953241	0.3723127141542353	en	accuracy	0.4164638727486278	keuleers (2012)	wiki	en keuleers (2012) accuracy
157	1.0	0.6427230914780079	0.4130929723190477	en	accuracy	0.44470500247952455	keuleers (2012)	wiki+subs	en keuleers (2012) accuracy
12	0.0	0.6704901327795627	0.4495570181547556	en	rt	0.4581365345299616	keuleers (2012)	fasttext	en keuleers (2012) rt
84	0.0	0.5389541618153045	0.2904715885380375	en	rt	0.30557062448026784	keuleers (2012)	subs	en keuleers (2012) rt
228	0.0	0.5358037157267637	0.28708562178660657	en	rt	0.3211300213888705	keuleers (2012)	wiki	en keuleers (2012) rt
156	0.0	0.5583607959538104	0.3117667784581727	en	rt	0.3356247994463453	keuleers (2012)	wiki+subs	en keuleers (2012) rt
20	0.0	0.8122114549691589	0.6596874475831181	en	age of acquisition	0.6742893963407871	kuperman (2012)	fasttext	en kuperman (2012) age of acquisition
92	0.0	0.7148696767610502	0.5110386547524484	en	age of acquisition	0.537096207554373	kuperman (2012)	subs	en kuperman (2012) age of acquisition
236	0.0	0.7144508651317305	0.5104400386874781	en	age of acquisition	0.5698122651307008	kuperman (2012)	wiki	en kuperman (2012) age of acquisition
164	0.0	0.7377126229621854	0.5442199140777475	en	age of acquisition	0.5845227622940098	kuperman (2012)	wiki+subs	en kuperman (2012) age of acquisition
15	1.0	0.6415708923965519	0.4116132099705079	en	arousal	0.4116132099705079	thibodeau (2016)	fasttext	en thibodeau (2016) arousal
87	1.0	0.4854868943670047	0.2356975246021192	en	arousal	0.2356975246021192	thibodeau (2016)	subs	en thibodeau (2016) arousal
231	1.0	0.4305638880865582	0.18538526172421424	en	arousal	0.19200616392865044	thibodeau (2016)	wiki	en thibodeau (2016) arousal
159	1.0	0.5322694346542738	0.28331075106718023	en	arousal	0.2934289921767224	thibodeau (2016)	wiki+subs	en thibodeau (2016) arousal
18	4.0	0.6869485825984271	0.4718983551339879	en	aversion	0.4718983551339879	thibodeau (2016)	fasttext	en thibodeau (2016) aversion
90	4.0	0.6434275445763213	0.41399900511951393	en	aversion	0.41399900511951393	thibodeau (2016)	subs	en thibodeau (2016) aversion
234	4.0	0.5352693395529945	0.2865132658654989	en	aversion	0.29674588250355244	thibodeau (2016)	wiki	en thibodeau (2016) aversion
162	4.0	0.6309277631589713	0.3980698423247829	en	aversion	0.4122866224078108	thibodeau (2016)	wiki+subs	en thibodeau (2016) aversion
16	2.0	0.4711952569638957	0.2220249701852717	en	familiarity	0.2220249701852717	thibodeau (2016)	fasttext	en thibodeau (2016) familiarity
88	2.0	0.21772382153268965	0.04740366246279848	en	familiarity	0.04740366246279848	thibodeau (2016)	subs	en thibodeau (2016) familiarity
232	2.0		-0.04991942227764153	en	familiarity	-0.0517022587875573	thibodeau (2016)	wiki	en thibodeau (2016) familiarity
160	2.0	0.3547061755236102	0.12581647095458615	en	familiarity	0.1303099163458214	thibodeau (2016)	wiki+subs	en thibodeau (2016) familiarity
14	0.0	0.4525559599365354	0.20480689687407905	en	imageability	0.20480689687407905	thibodeau (2016)	fasttext	en thibodeau (2016) imageability
86	0.0	0.20574474171638335	0.0423308987439413	en	imageability	0.0423308987439413	thibodeau (2016)	subs	en thibodeau (2016) imageability
230	0.0		-0.0756497447624235	en	imageability	-0.07835152136108148	thibodeau (2016)	wiki	en thibodeau (2016) imageability
158	0.0	0.23712639542004224	0.05622892740490223	en	imageability	0.058237103383648736	thibodeau (2016)	wiki+subs	en thibodeau (2016) imageability
17	3.0	0.4258721496655901	0.18136708786079075	en	use	0.18136708786079075	thibodeau (2016)	fasttext	en thibodeau (2016) use
89	3.0	0.4064726107810733	0.1652199833151819	en	use	0.1652199833151819	thibodeau (2016)	subs	en thibodeau (2016) use
233	3.0	0.3804055385503973	0.14470837375981782	en	use	0.14987652996552558	thibodeau (2016)	wiki	en thibodeau (2016) use
161	3.0	0.2618036152574944	0.06854113296189415	en	use	0.07098903056767608	thibodeau (2016)	wiki+subs	en thibodeau (2016) use
19	5.0	0.6929880865446959	0.4802324880928789	en	valence	0.4802324880928789	thibodeau (2016)	fasttext	en thibodeau (2016) valence
91	5.0	0.6583635131683319	0.43344251547134827	en	valence	0.43344251547134827	thibodeau (2016)	subs	en thibodeau (2016) valence
235	5.0	0.6752394763539051	0.455948350426696	en	valence	0.4722322200847922	thibodeau (2016)	wiki	en thibodeau (2016) valence
163	5.0	0.6717316602860101	0.4512234234305994	en	valence	0.46733854569597794	thibodeau (2016)	wiki+subs	en thibodeau (2016) valence
9	1.0	0.6332906925093155	0.4010571012189284	en	arousal	0.4043113499573563	warriner (2013)	fasttext	en warriner (2013) arousal
81	1.0	0.6098491331602365	0.3719159652162919	en	arousal	0.3750152649264276	warriner (2013)	subs	en warriner (2013) arousal
225	1.0	0.6047343218967558	0.3657036000799291	en	arousal	0.3720401809557109	warriner (2013)	wiki	en warriner (2013) arousal
153	1.0	0.6182558528734073	0.3822402996122243	en	arousal	0.3855932846965421	warriner (2013)	wiki+subs	en warriner (2013) arousal
10	2.0	0.7089053590835647	0.5025468081373978	en	dominance	0.5066245624307679	warriner (2013)	fasttext	en warriner (2013) dominance
82	2.0	0.6903945697915779	0.4766446619976978	en	dominance	0.4806167008476786	warriner (2013)	subs	en warriner (2013) dominance
226	2.0	0.6910252801666165	0.4775159378293507	en	dominance	0.4857899016592642	warriner (2013)	wiki	en warriner (2013) dominance
154	2.0	0.7041956555109368	0.4958915212404778	en	dominance	0.5002414468653943	warriner (2013)	wiki+subs	en warriner (2013) dominance
8	0.0	0.8133434894281125	0.6615276317950981	en	valence	0.6668953848024914	warriner (2013)	fasttext	en warriner (2013) valence
80	0.0	0.7842447764586867	0.6150398694027355	en	valence	0.6201652016477582	warriner (2013)	subs	en warriner (2013) valence
224	0.0	0.7808289648812161	0.6096938723974714	en	valence	0.6202580958042707	warriner (2013)	wiki	en warriner (2013) valence
152	0.0	0.7973970830353906	0.6358421080333496	en	valence	0.6414196703845193	warriner (2013)	wiki+subs	en warriner (2013) valence
28	1.0	0.763692377675755	0.5832260477200482	es	arousal	0.5832260477200482	guasch (2016)	fasttext	es guasch (2016) arousal
100	1.0	0.7421357601181211	0.5507654864461013	es	arousal	0.5507654864461013	guasch (2016)	subs	es guasch (2016) arousal
244	1.0	0.7339864758303786	0.5387361467018988	es	arousal	0.5398930604027619	guasch (2016)	wiki	es guasch (2016) arousal
172	1.0	0.7555259806360259	0.5708195074160287	es	arousal	0.5712275270782274	guasch (2016)	wiki+subs	es guasch (2016) arousal
29	2.0	0.841274046442124	0.7077420212171049	es	concreteness	0.7077420212171049	guasch (2016)	fasttext	es guasch (2016) concreteness
101	2.0	0.8316349587150139	0.6916167045569229	es	concreteness	0.6916167045569229	guasch (2016)	subs	es guasch (2016) concreteness
245	2.0	0.8008911813499568	0.6414266843641294	es	concreteness	0.6428041217679178	guasch (2016)	wiki	es guasch (2016) concreteness
173	2.0	0.8287214806500949	0.6867792924908855	es	concreteness	0.6872701997764401	guasch (2016)	wiki+subs	es guasch (2016) concreteness
31	4.0	0.6674212149858069	0.4454510782131307	es	context availability	0.4454510782131307	guasch (2016)	fasttext	es guasch (2016) context availability
103	4.0	0.5827573950685381	0.33960618150706817	es	context availability	0.33960618150706817	guasch (2016)	subs	es guasch (2016) context availability
247	4.0	0.5709072501623854	0.3259350882879765	es	context availability	0.326635020474708	guasch (2016)	wiki	es guasch (2016) context availability
175	4.0	0.6231698810544752	0.3883407006534488	es	context availability	0.3886182851428365	guasch (2016)	wiki+subs	es guasch (2016) context availability
32	5.0	0.698457509277273	0.487842892265812	es	familiarity	0.487842892265812	guasch (2016)	fasttext	es guasch (2016) familiarity
104	5.0	0.5438635638669698	0.2957875761020815	es	familiarity	0.2957875761020815	guasch (2016)	subs	es guasch (2016) familiarity
248	5.0	0.5616154094309896	0.3154118681103381	es	familiarity	0.31608920211487	guasch (2016)	wiki	es guasch (2016) familiarity
176	5.0	0.6108077329306463	0.3730860866078757	es	familiarity	0.3733527671558442	guasch (2016)	wiki+subs	es guasch (2016) familiarity
30	3.0	0.8313165314010318	0.6910871753806427	es	imageability	0.6910871753806427	guasch (2016)	fasttext	es guasch (2016) imageability
102	3.0	0.8322674954101236	0.69266918391624	es	imageability	0.69266918391624	guasch (2016)	subs	es guasch (2016) imageability
246	3.0	0.8045771660945412	0.647344416200723	es	imageability	0.6487345616900588	guasch (2016)	wiki	es guasch (2016) imageability
174	3.0	0.830067718509735	0.6890124173119567	es	imageability	0.6895049208268329	guasch (2016)	wiki+subs	es guasch (2016) imageability
27	0.0	0.8298641635830599	0.6886745299994117	es	valence	0.6886745299994117	guasch (2016)	fasttext	es guasch (2016) valence
99	0.0	0.7972685956751934	0.635637213649895	es	valence	0.635637213649895	guasch (2016)	subs	es guasch (2016) valence
243	0.0	0.7982530665525467	0.6372079582605445	es	valence	0.6385763361236667	guasch (2016)	wiki	es guasch (2016) valence
171	0.0	0.8087129615824514	0.6540166542314596	es	valence	0.6544841429049632	guasch (2016)	wiki+subs	es guasch (2016) valence
26	1.0	0.7202481563845813	0.5187574067753883	es	arousal	0.5316789754905386	stadthagen-gonzalez (2017)	fasttext	es stadthagen-gonzalez (2017) arousal
98	1.0	0.6867406937645407	0.4716127804722027	es	arousal	0.4882820928870629	stadthagen-gonzalez (2017)	subs	es stadthagen-gonzalez (2017) arousal
242	1.0	0.6743957108215709	0.4548095747745319	es	arousal	0.4711631086578159	stadthagen-gonzalez (2017)	wiki	es stadthagen-gonzalez (2017) arousal
170	1.0	0.7046736845485263	0.496565001695196	es	arousal	0.5105373736927746	stadthagen-gonzalez (2017)	wiki+subs	es stadthagen-gonzalez (2017) arousal
25	0.0	0.7764813082409284	0.6029232220475438	es	valence	0.6179412511723219	stadthagen-gonzalez (2017)	fasttext	es stadthagen-gonzalez (2017) valence
97	0.0	0.7347296089890898	0.5398275983252607	es	valence	0.5589079864301751	stadthagen-gonzalez (2017)	subs	es stadthagen-gonzalez (2017) valence
241	0.0	0.7378971680602134	0.5444922306312828	es	valence	0.5640704731237101	stadthagen-gonzalez (2017)	wiki	es stadthagen-gonzalez (2017) valence
169	0.0	0.7657424334094828	0.5863614743238762	es	valence	0.6028605441663594	stadthagen-gonzalez (2017)	wiki+subs	es stadthagen-gonzalez (2017) valence
33	0.0	0.7593195824190077	0.5765662282449762	fa	age of acquisition	0.5772289480475565	bakhtiar (2015)	fasttext	fa bakhtiar (2015) age of acquisition
105	0.0	0.5636254411456989	0.3176736379066837	fa	age of acquisition	0.33417118190425305	bakhtiar (2015)	subs	fa bakhtiar (2015) age of acquisition
249	0.0	0.6780357106002631	0.4597324248492038	fa	age of acquisition	0.4618534510307457	bakhtiar (2015)	wiki	fa bakhtiar (2015) age of acquisition
177	0.0	0.6993212451052534	0.4890502038555619	fa	age of acquisition	0.4907404695370904	bakhtiar (2015)	wiki+subs	fa bakhtiar (2015) age of acquisition
34	1.0	0.7393156727573194	0.5465876639846078	fa	familiarity	0.5472159256673487	bakhtiar (2015)	fasttext	fa bakhtiar (2015) familiarity
106	1.0	0.4746027447058371	0.22524776528231402	fa	familiarity	0.23694541492861776	bakhtiar (2015)	subs	fa bakhtiar (2015) familiarity
250	1.0	0.6411034136363991	0.4110135869762438	fa	familiarity	0.4129098434328816	bakhtiar (2015)	wiki	fa bakhtiar (2015) familiarity
178	1.0	0.6338388870094953	0.4017517346854357	fa	familiarity	0.4031402775472518	bakhtiar (2015)	wiki+subs	fa bakhtiar (2015) familiarity
35	2.0	0.7674913425468791	0.589042960884411	fa	imageability	0.5897200217589907	bakhtiar (2015)	fasttext	fa bakhtiar (2015) imageability
107	2.0	0.6120890653038656	0.37465302386456	fa	imageability	0.3941096422536615	bakhtiar (2015)	subs	fa bakhtiar (2015) imageability
251	2.0	0.7230625737002596	0.5228194854860433	fa	imageability	0.5252315707708693	bakhtiar (2015)	wiki	fa bakhtiar (2015) imageability
179	2.0	0.735780382158972	0.5413727707700029	fa	imageability	0.543243874816443	bakhtiar (2015)	wiki+subs	fa bakhtiar (2015) imageability
42	4.0	0.8680511544332873	0.7535128067129628	fi	concreteness	0.7833548980679317	eilola (2010)	fasttext	fi eilola (2010) concreteness
114	4.0	0.8392561400667489	0.7043508686397384	fi	concreteness	0.7180275845356556	eilola (2010)	subs	fi eilola (2010) concreteness
258	4.0	0.8155845565139049	0.665178168823983	fi	concreteness	0.7200382239847238	eilola (2010)	wiki	fi eilola (2010) concreteness
186	4.0	0.8725652160000296	0.7613700561731782	fi	concreteness	0.7761539407590652	eilola (2010)	wiki+subs	fi eilola (2010) concreteness
40	2.0	0.8382834625620322	0.7027191636049901	fi	emotional charge	0.7305496255299402	eilola (2010)	fasttext	fi eilola (2010) emotional charge
112	2.0	0.8204697800095979	0.6731706599089979	fi	emotional charge	0.6862419348586872	eilola (2010)	subs	fi eilola (2010) emotional charge
256	2.0	0.7727650487358831	0.5971658205477718	fi	emotional charge	0.6464166098712993	eilola (2010)	wiki	fi eilola (2010) emotional charge
184	2.0	0.8319781879097177	0.6921877051575375	fi	emotional charge	0.7056282431217615	eilola (2010)	wiki+subs	fi eilola (2010) emotional charge
38	0.0	0.6095785121176887	0.37158596243561504	fi	familiarity	0.3863022381756394	eilola (2010)	fasttext	fi eilola (2010) familiarity
110	0.0	0.5994304724400639	0.3593168912897181	fi	familiarity	0.3662939183050525	eilola (2010)	subs	fi eilola (2010) familiarity
254	0.0	0.4795970230540336	0.2300133045222912	fi	familiarity	0.2489834739674286	eilola (2010)	wiki	fi eilola (2010) familiarity
182	0.0	0.6011431749294959	0.3613731167643144	fi	familiarity	0.36839007048789335	eilola (2010)	wiki+subs	fi eilola (2010) familiarity
41	3.0	0.8414095529072879	0.7079700357236424	fi	offensiveness	0.7360084529800243	eilola (2010)	fasttext	fi eilola (2010) offensiveness
113	3.0	0.8750091291858164	0.7656409761585208	fi	offensiveness	0.78050779122956	eilola (2010)	subs	fi eilola (2010) offensiveness
257	3.0	0.5388490560131705	0.29035830516628497	fi	offensiveness	0.3143053818810301	eilola (2010)	wiki	fi eilola (2010) offensiveness
185	3.0	0.8827688445241728	0.7792808328625431	fi	offensiveness	0.7944124995200683	eilola (2010)	wiki+subs	fi eilola (2010) offensiveness
39	1.0	0.8239926742218343	0.67896392717125	fi	valence	0.7058535876532797	eilola (2010)	fasttext	fi eilola (2010) valence
111	1.0	0.7978412098888849	0.6365505961969595	fi	valence	0.6489108019483568	eilola (2010)	subs	fi eilola (2010) valence
255	1.0	0.6702078386533875	0.4491785469924451	fi	valence	0.4862242003526468	eilola (2010)	wiki	fi eilola (2010) valence
183	1.0	0.8090930603957898	0.6546315803806252	fi	valence	0.66734287320355	eilola (2010)	wiki+subs	fi eilola (2010) valence
36	0.0	0.7742590129544236	0.5994770191411583	fi	arousal	0.6186249337574606	soderholm (2013)	fasttext	fi soderholm (2013) arousal
108	0.0	0.7360116458865269	0.5417131428805942	fi	arousal	0.5673803491517445	soderholm (2013)	subs	fi soderholm (2013) arousal
252	0.0	0.6917087951433866	0.4784610572787155	fi	arousal	0.5260566598352371	soderholm (2013)	wiki	fi soderholm (2013) arousal
180	0.0	0.7458288579243414	0.5562606853127274	fi	arousal	0.5840737195783638	soderholm (2013)	wiki+subs	fi soderholm (2013) arousal
37	1.0	0.8540936399855972	0.7294759458638469	fi	valence	0.7527761603508986	soderholm (2013)	fasttext	fi soderholm (2013) valence
109	1.0	0.8150320633738031	0.6642772643273589	fi	valence	0.6957517481732935	soderholm (2013)	subs	fi soderholm (2013) valence
253	1.0	0.7556144366809191	0.5709531769206225	fi	valence	0.6277495662478049	soderholm (2013)	wiki	fi soderholm (2013) valence
181	1.0	0.8363492238741149	0.6994800242748344	fi	valence	0.7344540254885761	soderholm (2013)	wiki+subs	fi soderholm (2013) valence
46	0.0	0.809510759091967	0.6553076690856527	fr	imageability	0.657866037007348	desrochers (2009)	fasttext	fr desrochers (2009) imageability
118	0.0	0.7688215159076962	0.5910865233226079	fr	imageability	0.5992428848103039	desrochers (2009)	subs	fr desrochers (2009) imageability
262	0.0	0.7520604028409581	0.5655948495213041	fr	imageability	0.5742079690571615	desrochers (2009)	wiki	fr desrochers (2009) imageability
190	0.0	0.7889873822056228	0.6225010892796816	fr	imageability	0.6291420329609361	desrochers (2009)	wiki+subs	fr desrochers (2009) imageability
45	0.0	0.6038769799628437	0.3646674069290447	fr	lexical decision rt	0.3821108389948047	ferrand (2010)	fasttext	fr ferrand (2010) lexical decision rt
117	0.0	0.5079495342367889	0.2580127293313708	fr	lexical decision rt	0.275397966836088	ferrand (2010)	subs	fr ferrand (2010) lexical decision rt
261	0.0	0.4806590610771027	0.231033132995522	fr	lexical decision rt	0.2633636192983239	ferrand (2010)	wiki	fr ferrand (2010) lexical decision rt
189	0.0	0.5157554089657221	0.2660036418773993	fr	lexical decision rt	0.2829268523214611	ferrand (2010)	wiki+subs	fr ferrand (2010) lexical decision rt
43	0.0	0.7156833679503599	0.5122026831607703	fr	arousal	0.5141976303201112	monnier (2014)	fasttext	fr monnier (2014) arousal
115	0.0	0.6897909786066105	0.4758115941670655	fr	arousal	0.4800017158378126	monnier (2014)	subs	fr monnier (2014) arousal
259	0.0	0.6644801794739624	0.4415339089137494	fr	arousal	0.4454221722994869	monnier (2014)	wiki	fr monnier (2014) arousal
187	0.0	0.6885185259751461	0.4740577606109879	fr	arousal	0.4782324375635309	monnier (2014)	wiki+subs	fr monnier (2014) arousal
44	1.0	0.7499526607684327	0.5624289933936518	fr	valence	0.5646195639618842	monnier (2014)	fasttext	fr monnier (2014) valence
116	1.0	0.7113315169305333	0.5059925269786937	fr	valence	0.5104484298581538	monnier (2014)	subs	fr monnier (2014) valence
260	1.0	0.6952496885308538	0.4833721294022492	fr	valence	0.4876288311288834	monnier (2014)	wiki	fr monnier (2014) valence
188	1.0	0.7111473117083291	0.5057304989499832	fr	valence	0.5101840943419107	monnier (2014)	wiki+subs	fr monnier (2014) valence
48	1.0	0.6472635254021429	0.4189500713160105	id	arousal	0.43622334469661467	sianipar (2016)	fasttext	id sianipar (2016) arousal
120	1.0	0.586248925795143	0.3436878029959591	id	arousal	0.3705461841273365	sianipar (2016)	subs	id sianipar (2016) arousal
264	1.0	0.5686932019992528	0.3234119580001629	id	arousal	0.3442027267287449	sianipar (2016)	wiki	id sianipar (2016) arousal
192	1.0	0.6161053569299546	0.3795858108377868	id	arousal	0.4016923708439647	sianipar (2016)	wiki+subs	id sianipar (2016) arousal
51	4.0	0.8326102602958133	0.6932398455498621	id	concreteness	0.7218220614041191	sianipar (2016)	fasttext	id sianipar (2016) concreteness
123	4.0	0.8003575822895024	0.6405722595282975	id	concreteness	0.6906314520239967	sianipar (2016)	subs	id sianipar (2016) concreteness
267	4.0	0.8096377061759479	0.6555132152618505	id	concreteness	0.6976533505286837	sianipar (2016)	wiki	id sianipar (2016) concreteness
195	4.0	0.8225091116565201	0.6765212387579977	id	concreteness	0.7159209131743016	sianipar (2016)	wiki+subs	id sianipar (2016) concreteness
49	2.0	0.6316911931419238	0.3990337634930673	id	dominance	0.4154858893114397	sianipar (2016)	fasttext	id sianipar (2016) dominance
121	2.0	0.5529506200933559	0.305754388261627	id	dominance	0.3296483636105819	sianipar (2016)	subs	id sianipar (2016) dominance
265	2.0	0.5329841099206756	0.28407206142793473	id	dominance	0.30233383680544484	sianipar (2016)	wiki	id sianipar (2016) dominance
193	2.0	0.5765710053219105	0.3324341241779185	id	dominance	0.3517946342507802	sianipar (2016)	wiki+subs	id sianipar (2016) dominance
50	3.0	0.4391968974658232	0.1928939147436048	id	predicability	0.20084691332492746	sianipar (2016)	fasttext	id sianipar (2016) predicability
122	3.0	0.3379264165514119	0.11419426300327833	id	predicability	0.12311827197893248	sianipar (2016)	subs	id sianipar (2016) predicability
266	3.0	0.37537689300512056	0.14090781180217773	id	predicability	0.14996617113231775	sianipar (2016)	wiki	id sianipar (2016) predicability
194	3.0	0.3844296168173448	0.14778613028633053	id	predicability	0.15639299298766512	sianipar (2016)	wiki+subs	id sianipar (2016) predicability
47	0.0	0.8251351461589795	0.6808480094268005	id	valence	0.7089193110034471	sianipar (2016)	fasttext	id sianipar (2016) valence
119	0.0	0.7595822190115972	0.5769651474385821	id	valence	0.622053596008312	sianipar (2016)	subs	id sianipar (2016) valence
263	0.0	0.7588092663984082	0.5757915027720903	id	valence	0.6128066708074389	sianipar (2016)	wiki	id sianipar (2016) valence
