	Unnamed: 0	adjusted rank r	lang	rank r	source	vecs	label
17	0.0	0.5767760152544018	en	0.5988577922549532	rarewords2034	fasttext	en rarewords2034
54	0.0	0.4604017643183572	en	0.5689290331856248	rarewords2034	subs	en rarewords2034
128	0.0	0.4901659837491658	en	0.5597965249555324	rarewords2034	wiki	en rarewords2034
91	0.0	0.5011640791095949	en	0.5625649762190487	rarewords2034	wiki+subs	en rarewords2034
18	0.0	0.588574090305437	en	0.7039807746790521	rel122	fasttext	en rel122
55	0.0	0.5155022770647265	en	0.6289127780189663	rel122	subs	en rel122
129	0.0	0.5663648929635733	en	0.6909651694155594	rel122	wiki	en rel122
92	0.0	0.5682044266978513	en	0.6932094005713786	rel122	wiki+subs	en rel122
12	0.0	0.8629405028450933	en	0.8629405028450933	rg65	fasttext	en rg65
49	0.0	0.8632901722987104	en	0.8632901722987104	rg65	subs	en rg65
123	0.0	0.8131126057046686	en	0.8131126057046686	rg65	wiki	en rg65
86	0.0	0.8342238989667959	en	0.8342238989667959	rg65	wiki+subs	en rg65
9	0.0	0.4473030182830858	en	0.4473030182830858	verb143	fasttext	en verb143
46	0.0	0.4136494079280374	en	0.4136494079280374	verb143	subs	en verb143
120	0.0	0.3841768574467875	en	0.3841768574467875	verb143	wiki	en verb143
83	0.0	0.4002495031954159	en	0.4002495031954159	verb143	wiki+subs	en verb143
7	0.0	0.8395284887843969	en	0.8395284887843969	wordsim353 sim	fasttext	en wordsim353
44	0.0	0.8196311173190926	en	0.8196311173190926	wordsim353 sim	subs	en wordsim353
118	0.0	0.7966128567677918	en	0.7966128567677918	wordsim353 sim	wiki	en wordsim353
81	0.0	0.7954221705157224	en	0.7954221705157224	wordsim353 sim	wiki+subs	en wordsim353
13	0.0	0.6249379037320313	en	0.6249379037320313	yp130	fasttext	en yp130
50	0.0	0.6549254689034301	en	0.6549254689034301	yp130	subs	en yp130
124	0.0	0.5550845488103321	en	0.5550845488103321	yp130	wiki	en yp130
87	0.0	0.5732543543082731	en	0.5732543543082731	yp130	wiki+subs	en yp130
8	0.0	0.5030989187413993	en	0.5030989187413993	simlex999	fasttext	enlex999
45	0.0	0.4809406881827035	en	0.4809406881827035	simlex999	subs	enlex999
119	0.0	0.4486326642289007	en	0.4486326642289007	simlex999	wiki	enlex999
82	0.0	0.4327030086815065	en	0.4327030086815065	simlex999	wiki+subs	enlex999
16	0.0	0.426030748740061	en	0.426030748740061	simverb3500	fasttext	enverb3500
53	0.0	0.4094413422725349	en	0.40967544252540655	simverb3500	subs	enverb3500
127	0.0	0.3475685417485627	en	0.3482650718923474	simverb3500	wiki	enverb3500
90	0.0	0.3372879379991778	en	0.3374807841615558	simverb3500	wiki+subs	enverb3500
22	0.0	0.8305330383740099	es	0.8305330383740099	mc30	fasttext	es mc30
59	0.0	0.837876980031658	es	0.837876980031658	mc30	subs	es mc30
133	0.0	0.7964838543249148	es	0.7964838543249148	mc30	wiki	es mc30
96	0.0	0.8372093489718718	es	0.8372093489718718	mc30	wiki+subs	es mc30
21	0.0	0.5912967257505654	es	0.5912967257505654	wordsim353 all	fasttext	es wordsim353
58	0.0	0.6159262117966865	es	0.6194457901498105	wordsim353 all	subs	es wordsim353
132	0.0	0.5896561219516155	es	0.5964337785257721	wordsim353 all	wiki	es wordsim353
95	0.0	0.6057189918763721	es	0.6091802432585228	wordsim353 all	wiki+subs	es wordsim353
23	0.0	0.3381431629948196	fi	0.3381431629948196	finnsim300	fasttext	fi finnsim300
60	0.0	0.3143919018906789	fi	0.316501914655046	finnsim300	subs	fi finnsim300
134	0.0	0.29502313332464924	fi	0.2960098327672066	finnsim300	wiki	fi finnsim300
97	0.0	0.3082210306612307	fi	0.3082210306612307	finnsim300	wiki+subs	fi finnsim300
24	0.0	0.7958751242900681	fr	0.8083106731071004	rg65	fasttext	fr rg65
61	0.0	0.7866795312303234	fr	0.8116534846027147	rg65	subs	fr rg65
135	0.0	0.7315872060091726	fr	0.7548121966761304	rg65	wiki	fr rg65
98	0.0	0.7764424238735494	fr	0.8010913897108051	rg65	wiki+subs	fr rg65
27	0.0	0.7800156215168557	nl	0.7800156215168557	mc30 sim	fasttext	nl mc30
64	0.0	0.8721487077673488	nl	0.8721487077673488	mc30 sim	subs	nl mc30
138	0.0	0.7553132723047669	nl	0.7553132723047669	mc30 sim	wiki	nl mc30
101	0.0	0.8919550958743386	nl	0.8919550958743386	mc30 sim	wiki+subs	nl mc30
26	0.0	0.7648987086334471	nl	0.7648987086334471	rg65 sim	fasttext	nl rg65
63	0.0	0.806726545790226	nl	0.806726545790226	rg65 sim	subs	nl rg65
137	0.0	0.7582770604315118	nl	0.7582770604315118	rg65 sim	wiki	nl rg65
100	0.0	0.8303940210466478	nl	0.8303940210466478	rg65 sim	wiki+subs	nl rg65
32	0.0	0.5399597741003899	pt	0.6250871829938491	rarewords2034	fasttext	pt rarewords2034
69	0.0	0.4512979283079572	pt	0.6059009809758317	rarewords2034	subs	pt rarewords2034
143	0.0	0.4655685035525486	pt	0.5777707969651519	rarewords2034	wiki	pt rarewords2034
106	0.0	0.5010995719875492	pt	0.6066884103706399	rarewords2034	wiki+subs	pt rarewords2034
33	0.0	0.5651935674550346	pt	0.576661263026586	wordsim353	fasttext	pt wordsim353
70	0.0	0.6189235427568358	pt	0.6370207223696088	wordsim353	subs	pt wordsim353
144	0.0	0.6143411493722302	pt	0.6323043408743422	wordsim353	wiki	pt wordsim353
107	0.0	0.6339693810364746	pt	0.6525064974410499	wordsim353	wiki+subs	pt wordsim353
31	0.0	0.43094217073987545	pt	0.44109757025526186	simlex999	fasttext	ptlex999
68	0.0	0.4671757457361245	pt	0.4851440436490524	simlex999	subs	ptlex999
142	0.0	0.40989882783306975	pt	0.4247810466859301	simlex999	wiki	ptlex999
105	0.0	0.4367637327647819	pt	0.4526213371701423	simlex999	wiki+subs	ptlex999
35	0.0	0.8412151353305889	ro	0.8412151353305889	mc30	fasttext	ro mc30
72	0.0	0.7540771797203674	ro	0.8079398354146793	mc30	subs	ro mc30
146	0.0	0.7853566699951451	ro	0.7853566699951451	mc30	wiki	ro mc30
109	0.0	0.8127295434463785	ro	0.8127295434463785	mc30	wiki+subs	ro mc30
34	0.0	0.5907139932603896	ro	0.5907139932603896	wordsim353 all	fasttext	ro wordsim353
71	0.0	0.6142322246942309	ro	0.6212923652079578	wordsim353 all	subs	ro wordsim353
145	0.0	0.5404689936449623	ro	0.581789253097941	wordsim353 all	wiki	ro wordsim353
108	0.0	0.6241446706701872	ro	0.6259228606151165	wordsim353 all	wiki+subs	ro wordsim353
36	0.0	0.677770501578775	ru	0.6970352961972932	hj398	fasttext	ru hj398
73	0.0	0.6469302444350462	ru	0.6866086327603957	hj398	subs	ru hj398
147	0.0	0.6605584556669802	ru	0.7029472335707437	hj398	wiki	ru hj398
110	0.0	0.6813138132616126	ru	0.7211779193567069	hj398	wiki+subs	ru hj398
